iteration,current_cost,current_score,best_cost,best_score,candidate_cost,candidate_score,candidate_late_stop_count,candidate_max_late_min,candidate_return_after_midnight_count,accepted,destroy_operator,repair_operator
22,51496.567574433364,52088.166490803436,49359.12513325444,52212.56822086508,51496.567574433364,52088.166490803436,1,10.177657374452906,0,True,time_penalty_remove,greedy_insert
23,51496.567574433364,52088.166490803436,49359.12513325444,52212.56822086508,50712.460338132536,1051304.0592545026,1,10.177657374452906,1,False,midnight_route_remove,time_oriented_insert
24,51496.567574433364,52088.166490803436,49359.12513325444,52212.56822086508,51496.567574433364,52088.166490803436,1,10.177657374452906,0,True,worst_cost_remove,regret2_insert
25,51101.85902901696,51693.45794538703,49359.12513325444,52212.56822086508,51101.85902901696,51693.45794538703,1,10.177657374452906,0,True,late_suffix_remove,regret2_insert
26,51101.85902901696,51693.45794538703,49359.12513325444,52212.56822086508,51101.85902901696,51693.45794538703,1,10.177657374452906,0,True,worst_cost_remove,greedy_insert
27,51101.85902901696,51693.45794538703,49359.12513325444,52212.56822086508,51101.85902901696,51693.45794538703,1,10.177657374452906,0,True,time_penalty_remove,regret2_insert
28,51101.85902901696,51693.45794538703,49359.12513325444,52212.56822086508,51784.4056397887,52925.93247463608,2,14.626213276955923,0,False,late_route_split,time_oriented_insert
29,50461.73888733749,51053.33780370756,49359.12513325444,52212.56822086508,50461.73888733749,51053.33780370756,1,10.177657374452906,0,True,random_remove,regret2_insert
30,50461.73888733749,51053.33780370756,49359.12513325444,52212.56822086508,50461.73888733749,51053.33780370756,1,10.177657374452906,0,True,actual_late_remove,greedy_insert
31,50461.73888733749,51053.33780370756,49359.12513325444,52212.56822086508,50461.73888733749,51053.33780370756,1,10.177657374452906,0,True,actual_late_remove,greedy_insert
32,50461.73888733749,51053.33780370756,49359.12513325444,52212.56822086508,50590.07513340997,1052396.6267271203,3,32.889784942123015,1,False,midnight_route_remove,greedy_insert
33,50461.73888733749,51053.33780370756,49359.12513325444,52212.56822086508,50461.73888733749,51053.33780370756,1,10.177657374452906,0,True,time_penalty_remove,time_oriented_insert
34,50461.73888733749,51053.33780370756,49359.12513325444,52212.56822086508,50461.73888733749,51053.33780370756,1,10.177657374452906,0,True,random_remove,regret2_insert
35,51181.16280136529,52827.826114536096,49359.12513325444,52212.56822086508,51181.16280136529,52827.826114536096,3,14.626213276955923,0,True,late_route_split,greedy_insert
36,50175.96952310122,51351.32607392787,49359.12513325444,52212.56822086508,50175.96952310122,51351.32607392787,2,18.35321038357722,0,True,actual_late_remove,greedy_insert
37,48644.684957957834,50974.86585713067,48644.684957957834,50974.86585713067,48644.684957957834,50974.86585713067,4,31.595584228607322,0,True,related_remove,greedy_insert
38,48644.684957957834,50974.86585713067,48644.684957957834,50974.86585713067,48644.684957957834,50974.86585713067,4,31.595584228607322,0,True,time_penalty_remove,time_oriented_insert
39,49620.63712742889,52482.22385423906,48644.684957957834,50974.86585713067,49620.63712742889,52482.22385423906,5,32.889784942123015,0,True,random_remove,regret2_insert
40,49620.63712742889,52482.22385423906,48644.684957957834,50974.86585713067,49620.63712742889,52482.22385423906,5,32.889784942123015,0,True,time_penalty_remove,regret2_insert
